id,name,salary,Increased_Salary
98299,Jimmie Wallace,982990000,1081289000.0
98300,Kathryn Seefeldt,983000000,1081300000.0
98301,Angel Fischer,983010000,1081311000.0
98302,Nancy Bernat,983020000,1081322000.0
98303,Cheryl Dathe,983030000,1081333000.0
98304,Fernando Tinnon,983040000,1081344000.0
98305,Robert Kemp,983050000,1081355000.0
98306,Jacque Ryals,983060000,1081366000.0
98307,Dorothy Williams,983070000,1081377000.0
98308,Daisy Troche,983080000,1081388000.0
98309,Norman Fatula,983090000,1081399000.0
98310,Roxanne Jensen,983100000,1081410000.0
98311,Cortney Gatlin,983110000,1081421000.0
98312,Charles Reno,983120000,1081432000.0
98313,Mary Nelson,983130000,1081443000.0
98314,Derek Oneal,983140000,1081454000.0
98315,George Roberts,983150000,1081465000.0
98316,Janetta Vinroe,983160000,1081476000.0
98317,Raul Hayes,983170000,1081487000.0
98318,Michael Houseknecht,983180000,1081498000.0
98319,Jennifer Cortez,983190000,1081509000.0
98320,Renae Hutson,983200000,1081520000.0
98321,Ethel Wengel,983210000,1081531000.0
98322,Jeremiah Anguiano,983220000,1081542000.0
98323,Nancy Yost,983230000,1081553000.0
98324,Rhonda Hart,983240000,1081564000.0
98325,Denise Banks,983250000,1081575000.0
98326,Lynda Haydon,983260000,1081586000.0
98327,Jose Burns,983270000,1081597000.0
98328,Lowell Corriveau,983280000,1081608000.0
98329,Rachel Nehring,983290000,1081619000.0
98330,Karen Piccinone,983300000,1081630000.0
98331,Jessie Franzen,983310000,1081641000.0
98332,Leora Bonds,983320000,1081652000.0
98333,Clifton Weston,983330000,1081663000.0
98334,Daniel Wilkie,983340000,1081674000.0
98335,Casey Ferreira,983350000,1081685000.0
98336,Clyde Phillips,983360000,1081696000.0
98337,John Mclain,983370000,1081707000.0
98338,Pat Mathews,983380000,1081718000.0
98339,Stephanie Rocker,983390000,1081729000.0
98340,Linda Read,983400000,1081740000.0
98341,Ronald Thomason,983410000,1081751000.0
98342,Vernice Nader,983420000,1081762000.0
98343,Barbara Dimaio,983430000,1081773000.0
98344,Herman Thomas,983440000,1081784000.0
98345,Shonda Echard,983450000,1081795000.0
98346,Carrie Townley,983460000,1081806000.0
98347,Scarlett Bunting,983470000,1081817000.0
98348,Marcelino Burdett,983480000,1081828000.0
98349,Heather Larkin,983490000,1081839000.0
98350,Steven Lee,983500000,1081850000.0
98351,Lucille Baggesen,983510000,1081861000.0
98352,Robert Zabala,983520000,1081872000.0
98353,Dion Cooperman,983530000,1081883000.0
98354,Edward Stinnett,983540000,1081894000.0
98355,Michael Gutierrez,983550000,1081905000.0
98356,Charles Black,983560000,1081916000.0
98357,John Ruiz,983570000,1081927000.0
98358,Ryan Starling,983580000,1081938000.0
98359,Ora Thomas,983590000,1081949000.0
98360,Geneva Moroz,983600000,1081960000.0
98361,Ernest Valencia,983610000,1081971000.0
98362,Charles Johnson,983620000,1081982000.0
98363,Suzanna Bernabe,983630000,1081993000.0
98364,Ralph Hammon,983640000,1082004000.0
98365,Laura Quinones,983650000,1082015000.0
98366,Dennis Turner,983660000,1082026000.0
98367,Ella Delisle,983670000,1082037000.0
98368,Catherine Webb,983680000,1082048000.0
98369,Susan Matier,983690000,1082059000.0
98370,Mohammad Mckinney,983700000,1082070000.0
98371,Joseph Kimble,983710000,1082081000.0
98372,Barbra Olds,983720000,1082092000.0
98373,Jason Banks,983730000,1082103000.0
98374,Geoffrey Pope,983740000,1082114000.0
98375,Eric Foutch,983750000,1082125000.0
98376,David Phillips,983760000,1082136000.0
98377,Ida Sledge,983770000,1082147000.0
98378,Leora Bryant,983780000,1082158000.0
98379,Barry Schiff,983790000,1082169000.0
98380,Candice Ching,983800000,1082180000.0
98381,Chiquita Hays,983810000,1082191000.0
98382,Stephanie Cobine,983820000,1082202000.0
98383,Donald Segura,983830000,1082213000.0
98384,James Stone,983840000,1082224000.0
98385,William Jeffries,983850000,1082235000.0
98386,Patricia Brown,983860000,1082246000.0
98387,Tatiana Cunningham,983870000,1082257000.0
98388,Maryann Medley,983880000,1082268000.0
98389,Laine Welby,983890000,1082279000.0
98390,Elizabeth Gaitan,983900000,1082290000.0
98391,Stephanie Bolling,983910000,1082301000.0
98392,Helen Nobles,983920000,1082312000.0
98393,Alexander Smith,983930000,1082323000.0
98394,Robert Heckard,983940000,1082334000.0
98395,Anthony Sowder,983950000,1082345000.0
98396,Ethel Hester,983960000,1082356000.0
98397,Edna Washburn,983970000,1082367000.0
98398,John Sheffield,983980000,1082378000.0
98399,Jorge Harris,983990000,1082389000.0
98400,Dolores Ferrero,984000000,1082400000.0
98401,Lawrence Wilson,984010000,1082411000.0
98402,Dora Bruno,984020000,1082422000.0
98403,Florence Trujillo,984030000,1082433000.0
98404,Janice Malone,984040000,1082444000.0
98405,William Cruz,984050000,1082455000.0
98406,Jimmy Love,984060000,1082466000.0
98407,Arturo Walker,984070000,1082477000.0
98408,Michael Hickman,984080000,1082488000.0
98409,Clara Bair,984090000,1082499000.0
98410,Rafael Corley,984100000,1082510000.0
98411,Willard Snyder,984110000,1082521000.0
98412,Mark West,984120000,1082532000.0
98413,Elizabeth Henderson,984130000,1082543000.0
98414,Juanita Goforth,984140000,1082554000.0
98415,Angela Mast,984150000,1082565000.0
98416,Clyde Whelan,984160000,1082576000.0
98417,Barbara Boelter,984170000,1082587000.0
98418,Barbara Dixon,984180000,1082598000.0
98419,Robert Brookshire,984190000,1082609000.0
98420,Leon Oneal,984200000,1082620000.0
98421,Shannon Ramiez,984210000,1082631000.0
98422,Donald Erickson,984220000,1082642000.0
98423,Thomas Cruz,984230000,1082653000.0
98424,Dorothy Maggard,984240000,1082664000.0
98425,Mildred Cantrell,984250000,1082675000.0
98426,Alicia Peevy,984260000,1082686000.0
98427,Donna Penix,984270000,1082697000.0
98428,Allen Garza,984280000,1082708000.0
98429,Brett Hawkins,984290000,1082719000.0
98430,Thomas Meagher,984300000,1082730000.0
98431,Andrea Hayden,984310000,1082741000.0
98432,Mariana Mcwhirt,984320000,1082752000.0
98433,Vanita Wold,984330000,1082763000.0
98434,Michael Scott,984340000,1082774000.0
98435,Gregory Willits,984350000,1082785000.0
98436,Brianna Freeman,984360000,1082796000.0
98437,Vincent Wilborn,984370000,1082807000.0
98438,Aaron Porter,984380000,1082818000.0
98439,Peggy James,984390000,1082829000.0
98440,Jennifer Earnest,984400000,1082840000.0
98441,Alison Adams,984410000,1082851000.0
98442,Stacey Henley,984420000,1082862000.0
98443,Patricia Greene,984430000,1082873000.0
98444,Andrew Aita,984440000,1082884000.0
98445,Paul Constance,984450000,1082895000.0
98446,Michele Marsh,984460000,1082906000.0
98447,Martha Forsyth,984470000,1082917000.0
98448,Susan Gilliam,984480000,1082928000.0
98449,Wesley Mcinnis,984490000,1082939000.0
98450,Manuel Winkle,984500000,1082950000.0
98451,Peggy Mack,984510000,1082961000.0
98452,Robert Hatcher,984520000,1082972000.0
98453,Travis Ulsamer,984530000,1082983000.0
98454,Krystle Sturdivant,984540000,1082994000.0
98455,Dave Terry,984550000,1083005000.0
98456,Jonathan Sherwood,984560000,1083016000.0
98457,Amy Toole,984570000,1083027000.0
98458,Rosa Bell,984580000,1083038000.0
98459,Eunice Lee,984590000,1083049000.0
98460,Natasha Milam,984600000,1083060000.0
98461,Patrick Gallardo,984610000,1083071000.0
98462,Joseph Sharp,984620000,1083082000.0
98463,Stephanie Weddle,984630000,1083093000.0
98464,Ronald Conley,984640000,1083104000.0
98465,William Ebinger,984650000,1083115000.0
98466,Floyd Albright,984660000,1083126000.0
98467,Cortney Garcia,984670000,1083137000.0
98468,Christopher Granderson,984680000,1083148000.0
98469,Thomas Shearin,984690000,1083159000.0
98470,Andrew Jackson,984700000,1083170000.0
98471,Dorothy Hunter,984710000,1083181000.0
98472,Paul Privette,984720000,1083192000.0
98473,Eddie Gowen,984730000,1083203000.0
98474,Edna Marcum,984740000,1083214000.0
98475,Joanne Lancaster,984750000,1083225000.0
98476,David Brown,984760000,1083236000.0
98477,Jessica Herrera,984770000,1083247000.0
98478,Ross Gant,984780000,1083258000.0
98479,Jerome Rogers,984790000,1083269000.0
98480,Kyle Koss,984800000,1083280000.0
98481,Lisa Cardinal,984810000,1083291000.0
98482,Eric Madore,984820000,1083302000.0
98483,Doris Minor,984830000,1083313000.0
98484,Ofelia Luer,984840000,1083324000.0
98485,Roy Fisher,984850000,1083335000.0
98486,Brian Chapman,984860000,1083346000.0
98487,Heather Castle,984870000,1083357000.0
98488,Easter Smith,984880000,1083368000.0
98489,Wanita Hooker,984890000,1083379000.0
98490,Robert Schafer,984900000,1083390000.0
98491,Patsy Chalmers,984910000,1083401000.0
98492,Susan Jones,984920000,1083412000.0
98493,Stuart Holden,984930000,1083423000.0
98494,Damion Lopez,984940000,1083434000.0
98495,Paul Crosby,984950000,1083445000.0
98496,Gregg Matthews,984960000,1083456000.0
98497,Sarah Smith,984970000,1083467000.0
98498,Candis Branch,984980000,1083478000.0
98499,Deborah Allen,984990000,1083489000.0
98500,Jim Larrivee,985000000,1083500000.0
98501,Gary Lopez,985010000,1083511000.0
98502,Amy Speece,985020000,1083522000.0
98503,Brittany Faith,985030000,1083533000.0
98504,Justin Gaspard,985040000,1083544000.0
98505,Anna Otto,985050000,1083555000.0
98506,Nicole Howe,985060000,1083566000.0
98507,Melissa Mendenhall,985070000,1083577000.0
98508,Stephanie Small,985080000,1083588000.0
98509,Patrick Langdon,985090000,1083599000.0
98510,Patrick Mcneil,985100000,1083610000.0
98511,Sherri Moua,985110000,1083621000.0
98512,Willie Warren,985120000,1083632000.0
98513,Michael Spearin,985130000,1083643000.0
98514,Amy Leffert,985140000,1083654000.0
98515,Harold Madrid,985150000,1083665000.0
98516,John Stanger,985160000,1083676000.0
98517,Curt Quinn,985170000,1083687000.0
98518,Albert Amos,985180000,1083698000.0
98519,Wilfred Stokes,985190000,1083709000.0
98520,James Grow,985200000,1083720000.0
98521,Robin Ogan,985210000,1083731000.0
98522,Beverly Hendry,985220000,1083742000.0
98523,Amy Wickline,985230000,1083753000.0
98524,Tommy Gibson,985240000,1083764000.0
98525,Stuart Mitchell,985250000,1083775000.0
98526,Virginia Herrera,985260000,1083786000.0
98527,Lisa Norton,985270000,1083797000.0
98528,Michelle Graves,985280000,1083808000.0
98529,Amanda Whitley,985290000,1083819000.0
98530,Leroy Williams,985300000,1083830000.0
98531,James Deal,985310000,1083841000.0
98532,Mary Robert,985320000,1083852000.0
98533,David Salazar,985330000,1083863000.0
98534,Frances Vonbraunsberg,985340000,1083874000.0
98535,Deborah Henson,985350000,1083885000.0
98536,Tania Guzman,985360000,1083896000.0
98537,Gwendolyn Portillo,985370000,1083907000.0
98538,Margaret Coates,985380000,1083918000.0
98539,Laura Wiseman,985390000,1083929000.0
98540,Susie Leleux,985400000,1083940000.0
98541,William Rosenberg,985410000,1083951000.0
98542,Sarah Sedlock,985420000,1083962000.0
98543,Eric Mullins,985430000,1083973000.0
98544,Randall Paske,985440000,1083984000.0
98545,Sara Burt,985450000,1083995000.0
98546,George Stubblefield,985460000,1084006000.0
98547,George Gray,985470000,1084017000.0
98548,Doug Collins,985480000,1084028000.0
98549,Kevin Harris,985490000,1084039000.0
98550,Ronald Brooks,985500000,1084050000.0
98551,Kaye Hatfield,985510000,1084061000.0
98552,Ruben Robbins,985520000,1084072000.0
98553,Rachel Bennett,985530000,1084083000.0
98554,Patrick Cook,985540000,1084094000.0
98555,Lonnie Harvey,985550000,1084105000.0
98556,Thomas Walker,985560000,1084116000.0
98557,George Brown,985570000,1084127000.0
98558,Annetta Smith,985580000,1084138000.0
98559,Larry Ono,985590000,1084149000.0
98560,Roger Mistretta,985600000,1084160000.0
98561,Karen Smith,985610000,1084171000.0
98562,Christopher Jackson,985620000,1084182000.0
98563,Tony Meltzer,985630000,1084193000.0
98564,Donna Flournoy,985640000,1084204000.0
98565,Connie Calderon,985650000,1084215000.0
98566,Larry Guillory,985660000,1084226000.0
98567,Cheryl Smith,985670000,1084237000.0
98568,Valarie Park,985680000,1084248000.0
98569,Gregorio Strobeck,985690000,1084259000.0
98570,Wade Fontana,985700000,1084270000.0
98571,Michael Drake,985710000,1084281000.0
98572,Moses Pennell,985720000,1084292000.0
98573,Margery Hunter,985730000,1084303000.0
98574,Denise Gill,985740000,1084314000.0
98575,Ray Williams,985750000,1084325000.0
98576,Christina Brien,985760000,1084336000.0
98577,Margaret Stafford,985770000,1084347000.0
98578,Jesus Keith,985780000,1084358000.0
98579,Lawrence Benally,985790000,1084369000.0
98580,Billy Harney,985800000,1084380000.0
98581,Amy Fontaine,985810000,1084391000.0
98582,Martha Houck,985820000,1084402000.0
98583,Richelle Rosado,985830000,1084413000.0
98584,William Pettit,985840000,1084424000.0
98585,Janna Leib,985850000,1084435000.0
98586,Richard Smith,985860000,1084446000.0
98587,Tina Mcconnel,985870000,1084457000.0
98588,Dwayne Scudder,985880000,1084468000.0
98589,Kim Read,985890000,1084479000.0
98590,Kevin Iverson,985900000,1084490000.0
98591,Olivia Bailey,985910000,1084501000.0
98592,Myrtle Harrington,985920000,1084512000.0
98593,Taylor Martin,985930000,1084523000.0
98594,Arlene Verhaag,985940000,1084534000.0
98595,Carisa Barnette,985950000,1084545000.0
98596,Fannie Roman,985960000,1084556000.0
98597,Lottie Wiley,985970000,1084567000.0
98598,Edward Roberts,985980000,1084578000.0
98599,Anthony Yingling,985990000,1084589000.0
98600,Dawn Drury,986000000,1084600000.0
98601,Josefina Wallace,986010000,1084611000.0
98602,Edward Reese,986020000,1084622000.0
98603,Jesse Robinson,986030000,1084633000.0
98604,Jeff Appleton,986040000,1084644000.0
98605,Francis Jones,986050000,1084655000.0
98606,Martin Guerrero,986060000,1084666000.0
98607,Stephen Oconnor,986070000,1084677000.0
98608,Lois Stahr,986080000,1084688000.0
98609,Freda Ortiz,986090000,1084699000.0
98610,Erik Ramos,986100000,1084710000.0
98611,Ernest Martinez,986110000,1084721000.0
98612,Carole Levy,986120000,1084732000.0
98613,Robert Spieth,986130000,1084743000.0
98614,Brian Witt,986140000,1084754000.0
98615,Dorothy Clarke,986150000,1084765000.0
98616,Luz Chester,986160000,1084776000.0
98617,Rene Brimfield,986170000,1084787000.0
98618,Derrick Waltz,986180000,1084798000.0
98619,Rose Golden,986190000,1084809000.0
98620,Lindsay Mowery,986200000,1084820000.0
98621,Michael Stansberry,986210000,1084831000.0
98622,Jannette Egerton,986220000,1084842000.0
98623,Francina Wattles,986230000,1084853000.0
98624,Elizabeth Linen,986240000,1084864000.0
98625,Yvette Sowell,986250000,1084875000.0
98626,Wallace Chavez,986260000,1084886000.0
98627,Bruce Rodgers,986270000,1084897000.0
98628,Rebecca Crouch,986280000,1084908000.0
98629,Adeline Kozak,986290000,1084919000.0
98630,George Rodriguez,986300000,1084930000.0
98631,Michael Cannon,986310000,1084941000.0
98632,Frances Mcelwee,986320000,1084952000.0
98633,Terry Tison,986330000,1084963000.0
98634,Lourdes Swartz,986340000,1084974000.0
98635,Javier Carter,986350000,1084985000.0
98636,Tami Russell,986360000,1084996000.0
98637,Paula Woodworth,986370000,1085007000.0
98638,Jack Gorton,986380000,1085018000.0
98639,Richard Keller,986390000,1085029000.0
98640,Beverly Igel,986400000,1085040000.0
98641,Charlie Jones,986410000,1085051000.0
98642,Caroline Pease,986420000,1085062000.0
98643,Eileen Gallo,986430000,1085073000.0
98644,Mary Johnson,986440000,1085084000.0
98645,Ernest Harris,986450000,1085095000.0
98646,David Gomez,986460000,1085106000.0
98647,Annie Corley,986470000,1085117000.0
98648,Michele Spears,986480000,1085128000.0
98649,Travis Gardner,986490000,1085139000.0
98650,Robert Grenier,986500000,1085150000.0
98651,Nelly Blake,986510000,1085161000.0
98652,Catherine Rust,986520000,1085172000.0
98653,Ernest Barnes,986530000,1085183000.0
98654,Betty Scott,986540000,1085194000.0
98655,Susan Reese,986550000,1085205000.0
98656,Stacy Berryhill,986560000,1085216000.0
98657,Melissa Peoples,986570000,1085227000.0
98658,Johnny Lamb,986580000,1085238000.0
98659,John Huber,986590000,1085249000.0
98660,Stacy Bos,986600000,1085260000.0
98661,Arthur Mckenzie,986610000,1085271000.0
98662,Emilia Castillo,986620000,1085282000.0
98663,William Jarrard,986630000,1085293000.0
98664,David Durr,986640000,1085304000.0
98665,Serena Sanchez,986650000,1085315000.0
98666,Perry Smith,986660000,1085326000.0
98667,Lidia Baker,986670000,1085337000.0
98668,Scott Mchugh,986680000,1085348000.0
98669,Jerome Holden,986690000,1085359000.0
98670,Alice Williams,986700000,1085370000.0
98671,Patricia Brown,986710000,1085381000.0
98672,Chad Herbert,986720000,1085392000.0
98673,Michael Bergman,986730000,1085403000.0
98674,Carl Shull,986740000,1085414000.0
98675,Karen Cohen,986750000,1085425000.0
98676,Julia Pittman,986760000,1085436000.0
98677,Shirley Carver,986770000,1085447000.0
98678,Sharolyn Blanchard,986780000,1085458000.0
98679,Jess Nelson,986790000,1085469000.0
98680,Douglas Ford,986800000,1085480000.0
98681,Mary Carter,986810000,1085491000.0
98682,Ann Bethel,986820000,1085502000.0
98683,Tim Carr,986830000,1085513000.0
98684,Melodie Shelstad,986840000,1085524000.0
98685,Lewis Depue,986850000,1085535000.0
98686,Bessie Nguyen,986860000,1085546000.0
98687,Bernice Sheffield,986870000,1085557000.0
98688,Derek Ramirez,986880000,1085568000.0
98689,Ana Potter,986890000,1085579000.0
98690,Delfina Osmer,986900000,1085590000.0
98691,Edward Smith,986910000,1085601000.0
98692,Carlton Florence,986920000,1085612000.0
98693,John Walker,986930000,1085623000.0
98694,Ignacio Ramirez,986940000,1085634000.0
98695,Mark Roberts,986950000,1085645000.0
98696,Melissa English,986960000,1085656000.0
98697,Peter Belcher,986970000,1085667000.0
98698,Karen Mabry,986980000,1085678000.0
98699,Rita Mooney,986990000,1085689000.0
98700,Frank Lawson,987000000,1085700000.0
98701,Marion Harris,987010000,1085711000.0
98702,Billie Garner,987020000,1085722000.0
98703,Kimberly Paige,987030000,1085733000.0
98704,Lourdes Breece,987040000,1085744000.0
98705,Barbra Penn,987050000,1085755000.0
98706,Leonard Benitez,987060000,1085766000.0
98707,Terri Colston,987070000,1085777000.0
98708,Marianna White,987080000,1085788000.0
98709,Leona Taylor,987090000,1085799000.0
98710,Miriam Potter,987100000,1085810000.0
98711,David Eisenhauer,987110000,1085821000.0
98712,John Harjo,987120000,1085832000.0
98713,James Bolton,987130000,1085843000.0
98714,Dorothy Shultz,987140000,1085854000.0
98715,Kenneth Prewitt,987150000,1085865000.0
98716,Edward Stuart,987160000,1085876000.0
98717,Jonathan Watkins,987170000,1085887000.0
